,4028.0,7497.0,,,,,,,,,,,,,,,,,,,,4028.0,7497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795,7718,,,5776,6364,,,5752,7016,,,6290,7820,,,7295,9246
,4028.0,7510.0,,,,,,,,,,,,,,,,,,,,4028.0,7510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795,8442,,,5919,6749,,,5967,7068,,,6088,8681,,,6747,9167
,4028.0,7516.0,,,,,,,,,,,,,,,,,,,,4028.0,7516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886,8018,,,5873,6736,,,4343,6169,,,6356,8778,,,7268,9539
,4028.0,7523.0,,,,,,,,,,,,,,,,,,,,4028.0,7523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704,9257,,,6128,6597,,,4774,6828,,,6460,9059,,,7497,9009
,4035.0,7529.0,,,,,,,,,,,,,,,,,,,,4035.0,7529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495,8031,,,6154,7023,,,5869,6906,,,5123,8472,,,7001,7484
,4041.0,7536.0,,,,,,,,,,,,,,,,,,,,4041.0,7536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456,7699,,,6036,6886,,,4285,6228,,,6364,8772,,,7119,8911
,4041.0,7542.0,,,,,,,,,,,,,,,,,,,,4041.0,7542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508,7946,,,5965,6827,,,4317,6371,,,5868,9482,,,7112,8227
,4048.0,7542.0,,,,,,,,,,,,,,,,,,,,4048.0,7542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6154,8735,,,5945,6482,,,6606,6104,,,5568,8980,,,6890,8481
,4048.0,7549.0,,,,,,,,,,,,,,,,,,,,4048.0,7549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704,7725,,,4752,6377,,,6397,6560,,,6885,8785,,,7105,7542
,4068.0,7555.0,,,,,,,,,,,,,,,,,,,,4068.0,7555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645,8690,,,5971,6449,,,6221,6143,,,7055,8726,,,7216,8305
,4068.0,7555.0,,,,,,,,,,,,,,,,,,,,4068.0,7555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802,7653,,,5886,6905,,,5947,6261,,,6436,8048,,,7190,8435
,4074.0,7562.0,,,,,,,,,,,,,,,,,,,,4074.0,7562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952,7960,,,5847,6827,,,4989,6091,,,6220,8733,,,7542,8618
